Sample	Target	Reads
S57	paramoeba_mito_scf7180000003282_17181-17683_1	104175
S57	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S57	paramoeba_nuc_scf7180000003537_4360-5238_1	26124
S57	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	57533
S57	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	61474
S57	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	232545
S57	paramoeba_mito_scf7180000003282_72335-73819_451	118070
S57	paramoeba_mito_scf7180000003282_2577-3764_451	8932
S57	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	152102
S57	paramoeba_mito_scf7180000003282_37622-38599_451	3086
S57	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	15758
S57	perk_nuc_scf7180000003402_73894-74460_1	16481
S57	perk_nuc_scf7180000003591_3416-4408_1-990_1	76953
S57	perk_nuc_scf7180000003623_28906-30006_1-1100_1	13563
S57	perk_nuc_scf7180000003752_5410-7175_739-1757_1	52618
S57	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S57	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	3912
S57	perk_nuc_scf7180000003402_73455-74100_1	1438187
S57	perk_nuc_scf7180000003352_71298-72206_1-908_1	581850
S57	perk_nuc_scf7180000003591_3414-9913_1-2291_901	21295
S57	perk_nuc_scf7180000003334_39138-40969_372-1777_1	27891
S57	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	43822
S57	perk_nuc_scf7180000003602_54737-56021_1-1284_1	58372
S57	perk_nuc_scf7180000003687_22701-24808_4-2107_901	19070
S57	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	2243
S57	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	2404
S57	perk_nuc_scf7180000003687_22703-23724_2-1021_1	187450
S57	perk_nuc_scf7180000003411_95621-97517_1-1896_1	21453
S57	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	46363
S57	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	262121
S57	perk_nuc_scf7180000003687_28378-29539_1-1161_1	83864
S57	perk_nuc_scf7180000003660_28831-29439_1	117114
S57	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S57	perk_nuc_scf7180000003435_21523-22534_1-1011_1	31056
S57	perk_nuc_scf7180000003334_14360-15471_115-1021_1	701612
S57	paramoeba_nuc_scf7180000003402_66620-67222_1	151112
S57	perk_nuc_scf7180000003316_105075-106432_82-1354_1	1486
S57	paramoeba_nuc_scf7180000003517_25093-25627_1	2607
S57	perk_nuc_scf7180000003478_19048-20119_1-1071_1	16086
S57	perk_nuc_scf7180000003897_23035-23940_1-905_1	7404
S57	perk_nuc_scf7180000003532_6044-7296_4-1252_1	13183
S57	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	6390
S57	perk_nuc_scf7180000003402_72046-72895_1	8125
S57	perk_nuc_scf7180000003709_72424-73568_3-1144_1	167492
S57	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	561
S57	perk_nuc_scf7180000003560_925-2762_1-1837_901	92685
S57	perk_nuc_scf7180000003326_75881-76823_1-942_1	4587
S57	perk_nuc_scf7180000003897_16527-17683_3-1156_1	241601
S57	perk_nuc_scf7180000003913_1473-2529_1-1056_1	123932
S57	perk_nuc_scf7180000003454_34019-35215_1-1193_1	912
S57	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	6543
S57	perk_nuc_scf7180000003515_97393-101483_18-3600_901	59962
S57	paramoeba_nuc_1470934d-65f8-451a-be8f-f65c6f0f857d_1-523_1	30603
S57	paramoeba_mito_scf7180000003282_5381-6781_1	199218
S57	paramoeba_nuc_scf7180000004653_9090-9584_1	371498
S59	paramoeba_mito_scf7180000003282_17181-17683_1	225451
S59	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S59	paramoeba_nuc_scf7180000003537_4360-5238_1	4739
S59	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	507908
S59	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	9863
S59	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	1002688
S59	paramoeba_mito_scf7180000003282_72335-73819_451	85934
S59	paramoeba_mito_scf7180000003282_2577-3764_451	7154
S59	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	7798
S59	paramoeba_mito_scf7180000003282_37622-38599_451	1180
S59	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	0
S59	perk_nuc_scf7180000003402_73894-74460_1	38487
S59	perk_nuc_scf7180000003591_3416-4408_1-990_1	239329
S59	perk_nuc_scf7180000003623_28906-30006_1-1100_1	14032
S59	perk_nuc_scf7180000003752_5410-7175_739-1757_1	38867
S59	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S59	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	6
S59	perk_nuc_scf7180000003402_73455-74100_1	4586495
S59	perk_nuc_scf7180000003352_71298-72206_1-908_1	1636549
S59	perk_nuc_scf7180000003591_3414-9913_1-2291_901	20288
S59	perk_nuc_scf7180000003334_39138-40969_372-1777_1	74124
S59	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	47116
S59	perk_nuc_scf7180000003602_54737-56021_1-1284_1	220004
S59	perk_nuc_scf7180000003687_22701-24808_4-2107_901	65834
S59	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	31311
S59	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	1921
S59	perk_nuc_scf7180000003687_22703-23724_2-1021_1	327972
S59	perk_nuc_scf7180000003411_95621-97517_1-1896_1	57643
S59	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	49840
S59	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	153661
S59	perk_nuc_scf7180000003687_28378-29539_1-1161_1	248062
S59	perk_nuc_scf7180000003660_28831-29439_1	11957
S59	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S59	perk_nuc_scf7180000003435_21523-22534_1-1011_1	14080
S59	perk_nuc_scf7180000003334_14360-15471_115-1021_1	526105
S59	paramoeba_nuc_scf7180000003402_66620-67222_1	354341
S59	perk_nuc_scf7180000003316_105075-106432_82-1354_1	33559
S59	paramoeba_nuc_scf7180000003517_25093-25627_1	3395
S59	perk_nuc_scf7180000003478_19048-20119_1-1071_1	187
S59	perk_nuc_scf7180000003897_23035-23940_1-905_1	3901
S59	perk_nuc_scf7180000003532_6044-7296_4-1252_1	145261
S59	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	7301
S59	perk_nuc_scf7180000003402_72046-72895_1	8297
S59	perk_nuc_scf7180000003709_72424-73568_3-1144_1	357643
S59	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	20
S59	perk_nuc_scf7180000003560_925-2762_1-1837_901	1051090
S59	perk_nuc_scf7180000003326_75881-76823_1-942_1	24841
S59	perk_nuc_scf7180000003897_16527-17683_3-1156_1	682424
S59	perk_nuc_scf7180000003913_1473-2529_1-1056_1	229963
S59	perk_nuc_scf7180000003454_34019-35215_1-1193_1	1425
S59	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	9508
S59	perk_nuc_scf7180000003515_97393-101483_18-3600_901	385191
S59	paramoeba_nuc_1470934d-65f8-451a-be8f-f65c6f0f857d_1-523_1	41390
S59	paramoeba_mito_scf7180000003282_5381-6781_1	1072600
S59	paramoeba_nuc_scf7180000004653_9090-9584_1	1407157
S60	paramoeba_mito_scf7180000003282_17181-17683_1	196096
S60	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S60	paramoeba_nuc_scf7180000003537_4360-5238_1	11971
S60	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	278290
S60	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	35644
S60	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	769474
S60	paramoeba_mito_scf7180000003282_72335-73819_451	67861
S60	paramoeba_mito_scf7180000003282_2577-3764_451	6801
S60	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	8847
S60	paramoeba_mito_scf7180000003282_37622-38599_451	840
S60	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	0
S60	perk_nuc_scf7180000003402_73894-74460_1	25711
S60	perk_nuc_scf7180000003591_3416-4408_1-990_1	94333
S60	perk_nuc_scf7180000003623_28906-30006_1-1100_1	14347
S60	perk_nuc_scf7180000003752_5410-7175_739-1757_1	39209
S60	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S60	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	0
S60	perk_nuc_scf7180000003402_73455-74100_1	2960847
S60	perk_nuc_scf7180000003352_71298-72206_1-908_1	1496568
S60	perk_nuc_scf7180000003591_3414-9913_1-2291_901	20120
S60	perk_nuc_scf7180000003334_39138-40969_372-1777_1	19584
S60	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	151051
S60	perk_nuc_scf7180000003602_54737-56021_1-1284_1	160500
S60	perk_nuc_scf7180000003687_22701-24808_4-2107_901	24891
S60	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	29048
S60	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	47
S60	perk_nuc_scf7180000003687_22703-23724_2-1021_1	159232
S60	perk_nuc_scf7180000003411_95621-97517_1-1896_1	34185
S60	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	15066
S60	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	147732
S60	perk_nuc_scf7180000003687_28378-29539_1-1161_1	170790
S60	perk_nuc_scf7180000003660_28831-29439_1	10954
S60	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S60	perk_nuc_scf7180000003435_21523-22534_1-1011_1	9926
S60	perk_nuc_scf7180000003334_14360-15471_115-1021_1	781327
S60	paramoeba_nuc_scf7180000003402_66620-67222_1	326991
S60	perk_nuc_scf7180000003316_105075-106432_82-1354_1	16712
S60	paramoeba_nuc_scf7180000003517_25093-25627_1	2563
S60	perk_nuc_scf7180000003478_19048-20119_1-1071_1	207
S60	perk_nuc_scf7180000003897_23035-23940_1-905_1	3221
S60	perk_nuc_scf7180000003532_6044-7296_4-1252_1	19876
S60	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	8873
S60	perk_nuc_scf7180000003402_72046-72895_1	8362
S60	perk_nuc_scf7180000003709_72424-73568_3-1144_1	364439
S60	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	6
S60	perk_nuc_scf7180000003560_925-2762_1-1837_901	446054
S60	perk_nuc_scf7180000003326_75881-76823_1-942_1	6604
S60	perk_nuc_scf7180000003897_16527-17683_3-1156_1	1116070
S60	perk_nuc_scf7180000003913_1473-2529_1-1056_1	233061
S60	perk_nuc_scf7180000003454_34019-35215_1-1193_1	1519
S60	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	14634
S60	perk_nuc_scf7180000003515_97393-101483_18-3600_901	283817
S60	paramoeba_nuc_1470934d-65f8-451a-be8f-f65c6f0f857d_1-523_1	26727
S60	paramoeba_mito_scf7180000003282_5381-6781_1	838153
S60	paramoeba_nuc_scf7180000004653_9090-9584_1	724824
S61	paramoeba_mito_scf7180000003282_17181-17683_1	491
S61	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S61	paramoeba_nuc_scf7180000003537_4360-5238_1	4396
S61	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	197368
S61	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	0
S61	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	891834
S61	paramoeba_mito_scf7180000003282_72335-73819_451	78242
S61	paramoeba_mito_scf7180000003282_2577-3764_451	4448
S61	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	2261
S61	paramoeba_mito_scf7180000003282_37622-38599_451	3410
S61	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	0
S61	perk_nuc_scf7180000003402_73894-74460_1	174250
S61	perk_nuc_scf7180000003591_3416-4408_1-990_1	201966
S61	perk_nuc_scf7180000003623_28906-30006_1-1100_1	29348
S61	perk_nuc_scf7180000003752_5410-7175_739-1757_1	71430
S61	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S61	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	2
S61	perk_nuc_scf7180000003402_73455-74100_1	2820036
S61	perk_nuc_scf7180000003352_71298-72206_1-908_1	1915779
S61	perk_nuc_scf7180000003591_3414-9913_1-2291_901	30771
S61	perk_nuc_scf7180000003334_39138-40969_372-1777_1	22742
S61	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	6004
S61	perk_nuc_scf7180000003602_54737-56021_1-1284_1	57498
S61	perk_nuc_scf7180000003687_22701-24808_4-2107_901	269362
S61	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	9
S61	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	3
S61	perk_nuc_scf7180000003687_22703-23724_2-1021_1	279866
S61	perk_nuc_scf7180000003411_95621-97517_1-1896_1	145481
S61	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	129
S61	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	1035
S61	perk_nuc_scf7180000003687_28378-29539_1-1161_1	152710
S61	perk_nuc_scf7180000003660_28831-29439_1	9714
S61	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S61	perk_nuc_scf7180000003435_21523-22534_1-1011_1	77
S61	perk_nuc_scf7180000003334_14360-15471_115-1021_1	620883
S61	paramoeba_nuc_scf7180000003402_66620-67222_1	185964
S61	perk_nuc_scf7180000003316_105075-106432_82-1354_1	8078
S61	paramoeba_nuc_scf7180000003517_25093-25627_1	1541
S61	perk_nuc_scf7180000003478_19048-20119_1-1071_1	14
S61	perk_nuc_scf7180000003897_23035-23940_1-905_1	2365
S61	perk_nuc_scf7180000003532_6044-7296_4-1252_1	109035
S61	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	20039
S61	perk_nuc_scf7180000003402_72046-72895_1	9314
S61	perk_nuc_scf7180000003709_72424-73568_3-1144_1	190627
S61	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	36
S61	perk_nuc_scf7180000003560_925-2762_1-1837_901	460019
S61	perk_nuc_scf7180000003326_75881-76823_1-942_1	16433
S61	perk_nuc_scf7180000003897_16527-17683_3-1156_1	1688919
S61	perk_nuc_scf7180000003913_1473-2529_1-1056_1	290734
S61	perk_nuc_scf7180000003454_34019-35215_1-1193_1	1046
S61	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	187
S61	perk_nuc_scf7180000003515_97393-101483_18-3600_901	208945
S61	paramoeba_nuc_1470934d-65f8-451a-be8f-f65c6f0f857d_1-523_1	20120
S61	paramoeba_mito_scf7180000003282_5381-6781_1	950260
S61	paramoeba_nuc_scf7180000004653_9090-9584_1	1785343
S62	paramoeba_mito_scf7180000003282_17181-17683_1	814
S62	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S62	paramoeba_nuc_scf7180000003537_4360-5238_1	889
S62	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	116652
S62	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	0
S62	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	500957
S62	paramoeba_mito_scf7180000003282_72335-73819_451	112996
S62	paramoeba_mito_scf7180000003282_2577-3764_451	9412
S62	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	3136
S62	paramoeba_mito_scf7180000003282_37622-38599_451	7138
S62	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	0
S62	perk_nuc_scf7180000003402_73894-74460_1	80502
S62	perk_nuc_scf7180000003591_3416-4408_1-990_1	154498
S62	perk_nuc_scf7180000003623_28906-30006_1-1100_1	18520
S62	perk_nuc_scf7180000003752_5410-7175_739-1757_1	37896
S62	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S62	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	0
S62	perk_nuc_scf7180000003402_73455-74100_1	3003859
S62	perk_nuc_scf7180000003352_71298-72206_1-908_1	1128581
S62	perk_nuc_scf7180000003591_3414-9913_1-2291_901	12306
S62	perk_nuc_scf7180000003334_39138-40969_372-1777_1	3092
S62	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	7112
S62	perk_nuc_scf7180000003602_54737-56021_1-1284_1	80016
S62	perk_nuc_scf7180000003687_22701-24808_4-2107_901	141297
S62	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	5
S62	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	4
S62	perk_nuc_scf7180000003687_22703-23724_2-1021_1	460015
S62	perk_nuc_scf7180000003411_95621-97517_1-1896_1	149750
S62	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	1826
S62	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	1639
S62	perk_nuc_scf7180000003687_28378-29539_1-1161_1	268503
S62	perk_nuc_scf7180000003660_28831-29439_1	2368
S62	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S62	perk_nuc_scf7180000003435_21523-22534_1-1011_1	128
S62	perk_nuc_scf7180000003334_14360-15471_115-1021_1	900931
S62	paramoeba_nuc_scf7180000003402_66620-67222_1	73536
S62	perk_nuc_scf7180000003316_105075-106432_82-1354_1	11183
S62	paramoeba_nuc_scf7180000003517_25093-25627_1	7261
S62	perk_nuc_scf7180000003478_19048-20119_1-1071_1	14
S62	perk_nuc_scf7180000003897_23035-23940_1-905_1	9683
S62	perk_nuc_scf7180000003532_6044-7296_4-1252_1	18723
S62	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	18299
S62	perk_nuc_scf7180000003402_72046-72895_1	12108
S62	perk_nuc_scf7180000003709_72424-73568_3-1144_1	344787
S62	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	985
S62	perk_nuc_scf7180000003560_925-2762_1-1837_901	449063
S62	perk_nuc_scf7180000003326_75881-76823_1-942_1	9818
S62	perk_nuc_scf7180000003897_16527-17683_3-1156_1	1946378
S62	perk_nuc_scf7180000003913_1473-2529_1-1056_1	295088
S62	perk_nuc_scf7180000003454_34019-35215_1-1193_1	4497
S62	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	23
S62	perk_nuc_scf7180000003515_97393-101483_18-3600_901	95485
S62	paramoeba_nuc_1470934d-65f8-451a-be8f-f65c6f0f857d_1-523_1	15511
S62	paramoeba_mito_scf7180000003282_5381-6781_1	520942
S62	paramoeba_nuc_scf7180000004653_9090-9584_1	1150991
S63	paramoeba_mito_scf7180000003282_17181-17683_1	4302
S63	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S63	paramoeba_nuc_scf7180000003537_4360-5238_1	333
S63	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	201389
S63	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	0
S63	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	440499
S63	paramoeba_mito_scf7180000003282_72335-73819_451	121952
S63	paramoeba_mito_scf7180000003282_2577-3764_451	8198
S63	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	3063
S63	paramoeba_mito_scf7180000003282_37622-38599_451	32925
S63	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	0
S63	perk_nuc_scf7180000003402_73894-74460_1	46552
S63	perk_nuc_scf7180000003591_3416-4408_1-990_1	55851
S63	perk_nuc_scf7180000003623_28906-30006_1-1100_1	15279
S63	perk_nuc_scf7180000003752_5410-7175_739-1757_1	35514
S63	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S63	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	0
S63	perk_nuc_scf7180000003402_73455-74100_1	2788040
S63	perk_nuc_scf7180000003352_71298-72206_1-908_1	1362857
S63	perk_nuc_scf7180000003591_3414-9913_1-2291_901	7344
S63	perk_nuc_scf7180000003334_39138-40969_372-1777_1	3115
S63	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	26006
S63	perk_nuc_scf7180000003602_54737-56021_1-1284_1	36461
S63	perk_nuc_scf7180000003687_22701-24808_4-2107_901	39885
S63	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	1
S63	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	0
S63	perk_nuc_scf7180000003687_22703-23724_2-1021_1	94254
S63	perk_nuc_scf7180000003411_95621-97517_1-1896_1	103765
S63	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	2992
S63	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	1329
S63	perk_nuc_scf7180000003687_28378-29539_1-1161_1	122690
S63	perk_nuc_scf7180000003660_28831-29439_1	6702
S63	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S63	perk_nuc_scf7180000003435_21523-22534_1-1011_1	1171
S63	perk_nuc_scf7180000003334_14360-15471_115-1021_1	796288
S63	paramoeba_nuc_scf7180000003402_66620-67222_1	59040
S63	perk_nuc_scf7180000003316_105075-106432_82-1354_1	1106
S63	paramoeba_nuc_scf7180000003517_25093-25627_1	9204
S63	perk_nuc_scf7180000003478_19048-20119_1-1071_1	789
S63	perk_nuc_scf7180000003897_23035-23940_1-905_1	3326
S63	perk_nuc_scf7180000003532_6044-7296_4-1252_1	20419
S63	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	11948
S63	perk_nuc_scf7180000003402_72046-72895_1	11618
S63	perk_nuc_scf7180000003709_72424-73568_3-1144_1	176764
S63	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	490
S63	perk_nuc_scf7180000003560_925-2762_1-1837_901	199514
S63	perk_nuc_scf7180000003326_75881-76823_1-942_1	12073
S63	perk_nuc_scf7180000003897_16527-17683_3-1156_1	524580
S63	perk_nuc_scf7180000003913_1473-2529_1-1056_1	127520
S63	perk_nuc_scf7180000003454_34019-35215_1-1193_1	8755
S63	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	0
S63	perk_nuc_scf7180000003515_97393-101483_18-3600_901	146759
S63	paramoeba_nuc_1470934d-65f8-451a-be8f-f65c6f0f857d_1-523_1	12698
S63	paramoeba_mito_scf7180000003282_5381-6781_1	452314
S63	paramoeba_nuc_scf7180000004653_9090-9584_1	1357289
S9	paramoeba_mito_scf7180000003282_17181-17683_1	401574
S9	perk_mito_lcl_KT261385.1_cds_ALR73785.1_1_2251	0
S9	paramoeba_nuc_scf7180000003537_4360-5238_1	67604
S9	paramoeba_mito_844d98a6-101b-424e-82ab-b4beb7985a5e_16-472_1	275696
S9	perk_mito_lcl_KT261385.1_cds_ALR73787.1_3_1	90439
S9	paramoeba_mito_d9f872cc-4915-4218-bcca-14a2b2446441_79-629_1	1020545
S9	paramoeba_mito_scf7180000003282_72335-73819_451	102504
S9	paramoeba_mito_scf7180000003282_2577-3764_451	9242
S9	paramoeba_nuc_2474b264-82c9-41bc-83f7-da2b5b94a433_93-564_1	167796
S9	paramoeba_mito_scf7180000003282_37622-38599_451	3024
S9	perk_mito_lcl_KT261384.1_cds_ALR73784.1_2_1	28666
S9	perk_nuc_scf7180000003402_73894-74460_1	45021
S9	perk_nuc_scf7180000003591_3416-4408_1-990_1	248951
S9	perk_nuc_scf7180000003623_28906-30006_1-1100_1	28908
S9	perk_nuc_scf7180000003752_5410-7175_739-1757_1	69553
S9	perk_nuc_scf7180000003610_11439-12994_245-1203_1	0
S9	paramoeba_nuc_9042c6bc-20c4-4666-9a3b-25d3d5e60837_173-683_1	6877
S9	perk_nuc_scf7180000003402_73455-74100_1	2248922
S9	perk_nuc_scf7180000003352_71298-72206_1-908_1	799941
S9	perk_nuc_scf7180000003591_3414-9913_1-2291_901	9183
S9	perk_nuc_scf7180000003334_39138-40969_372-1777_1	9952
S9	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1801	4168
S9	perk_nuc_scf7180000003602_54737-56021_1-1284_1	121231
S9	perk_nuc_scf7180000003687_22701-24808_4-2107_901	61660
S9	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1351	11972
S9	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_1351	6502
S9	perk_nuc_scf7180000003687_22703-23724_2-1021_1	116396
S9	perk_nuc_scf7180000003411_95621-97517_1-1896_1	18520
S9	paramoeba_nuc_9c47213e-a9a3-4bd8-b423-45221f6c0675_1-2364_1	63370
S9	paramoeba_nuc_4f7562e3-280b-4809-b18d-cd20dff1ce4f_1-1988_451	452148
S9	perk_nuc_scf7180000003687_28378-29539_1-1161_1	648759
S9	perk_nuc_scf7180000003660_28831-29439_1	308090
S9	perk_nuc_scf7180000003435_20352-22534_1-2182_901	0
S9	perk_nuc_scf7180000003435_21523-22534_1-1011_1	98314
S9	perk_nuc_scf7180000003334_14360-15471_115-1021_1	513617
S9	paramoeba_nuc_scf7180000003402_66620-67222_1	377669
S9	perk_nuc_scf7180000003316_105075-106432_82-1354_1	93383
S9	paramoeba_nuc_scf7180000003517_25093-25627_1	8740
S9	perk_nuc_scf7180000003478_19048-20119_1-1071_1	34623
S9	perk_nuc_scf7180000003897_23035-23940_1-905_1	36571
S9	perk_nuc_scf7180000003532_6044-7296_4-1252_1	30091
S9	paramoeba_nuc_b2668679-a471-4ab8-bea4-f5898a7a47e4_2-467_1	41244
S9	perk_nuc_scf7180000003402_72046-72895_1	17700
S9	perk_nuc_scf7180000003709_72424-73568_3-1144_1	386682
S9	paramoeba_nuc_91d69197-72f2-4926-90b3-b5a468a5a855_27-765_1	1848
S9	perk_nuc_scf7180000003560_925-2762_1-1837_901	486374
S9	perk_nuc_scf7180000003326_75881-76823_1-942_1	64868
S9	perk_nuc_scf7180000003897_16527-17683_3-1156_1	110760
S9	perk_nuc_scf7180000003913_1473-2529_1-1056_1	323550
S9	perk_nuc_scf7180000003454_34019-35215_1-1193_1	11747
S9	perk_nuc_scf7180000003515_97413-101057_1-3580_1501	19921
S9	perk_nuc_scf7180000003515_97393-101483_18-3600_901	5891
